image_id,category_id,x,y
4717702,3047,510.6246656091071,476.2565685656279
4717702,3046,518.3759352230975,561.5205343195207
4717702,3048,625.9409709206814,245.25523762227397
4717702,3048,446.3303877491141,255.0418524722866
4717739,3048,527.1852901800648,483.7290233657657
4717739,3048,714.9591933099459,483.0763470104452
4717739,3046,595.9323887717641,643.92681684212
4717739,3047,583.7156252629459,578.9161824559102
4717751,3048,596.8171938004034,409.2903225396269
4717751,3048,473.4654209498023,401.5457619442793
4717751,3047,537.5973676058088,494.8285934439254
4717751,3046,583.0100112345409,624.5500309981205
4717754,3046,541.0581432204139,492.44838565259164
4717754,3048,500.7354765200622,253.09807234956327
4717754,3048,706.7854153349804,259.7494169080607
4717754,3047,521.2414491590581,425.2730364988676
4717757,3046,726.8750442057169,406.8857177564909
4717757,3048,643.6465074474797,244.681353702028
4717757,3048,829.6173084536155,245.82925864239348
4717757,3047,737.6569763020232,307.09256450429535
4717758,3048,431.7307843235694,382.4208299797455
4717758,3048,584.1726759725119,355.3486970019206
4717758,3047,494.8990946051609,425.60732782532324
4717758,3046,472.9154202248212,548.7272510645809
4717766,3046,696.215127006142,373.9627548339023
4717766,3047,669.3607617514233,166.28899686407715
4717766,3048,747.2384209901079,120.63657593105522
4717766,3048,549.4112636136796,132.27346754143338
4717777,3048,723.0672272116324,236.96752464316805
4717777,3048,846.9381949535677,220.07602904199504
4717777,3047,764.3575497922776,196.8028130107145
4717777,3046,795.6380972018571,396.49831643202435
4717786,3046,704.9101944126088,534.5823708785166
4717786,3048,645.0091174081863,362.301287696192
4717786,3048,797.4259571714315,369.6368575243696
4717786,3047,684.6372172584573,473.4294814489602
4717788,3048,806.3380050929984,219.1734251652369
4717788,3048,629.2782961091873,227.82158575827648
4717788,3047,734.421722266669,263.3245608244391
4717788,3046,725.7735616736293,458.13575734133144
4717791,3048,684.2793484237536,186.9186487878406
4717791,3048,853.1943044354839,216.3223633528455
4717791,3047,695.5403454912023,275.12979248285524
4717791,3046,647.3683024804498,496.5960681426793
4717802,3048,408.6193132418784,412.45788999625427
4717802,3048,585.6735182919225,411.0184249145466
4717802,3046,414.8569952626116,658.126597274364
4717803,3047,711.1782697496026,295.7159953191877
4717803,3048,856.5554386318707,311.911860287504
4717803,3048,624.8003232519155,301.50023280787207
4717803,3046,683.9695568259123,585.6196362081535
4717808,3048,631.654133664513,471.38461793415973
4717808,3048,838.5124695503008,487.9598051044952
4717808,3047,706.425773062047,417.41099997361766
4717808,3046,670.9504199513724,600.8109790543771
4717821,3046,628.9989933092237,412.72415380587336
4717821,3048,721.7953788044465,207.05570628953052
4717821,3048,497.3812796164954,208.14245737518644
4717821,3047,584.5232659302839,180.28608289005484
4717826,3048,539.1308139833742,431.17093605845406
4717826,3048,693.1535777260954,409.0991381389364
4717826,3047,583.9812393982519,473.94731626126213
4717826,3046,621.1498898496349,487.9315609855447
4717827,3048,591.4929967555433,459.91574099529157
