image_id,category_id,x,y
4595874,3046,677.8119823583022,718.418234241613
4595874,3047,688.1180557584034,400.8142101606013
4595874,3048,789.8933971926338,422.5299171008272
4595874,3048,593.0553646154938,409.3524755893869
4595880,3046,621.8583067727154,528.2903228931536
4595880,3048,507.2357904730533,346.8733906203074
4595880,3048,715.0406401674045,331.20556465128897
4595880,3047,611.1382153202288,323.78396287649065
4595884,3048,605.4625524566276,291.1069329203515
4595884,3048,790.5372751541161,297.7430783557196
4595884,3046,661.064098805634,523.778418615341
4595890,3047,642.3300270975614,223.2707795810331
4595890,3048,591.4529120930728,99.39606478749505
4595890,3048,729.3372672501657,94.97196783058298
4595890,3046,641.4066259006032,325.79752702868973
4595897,3046,638.3378650802154,452.7621976187181
4595897,3048,572.95926931522,234.3967128850348
4595897,3048,732.7019235109008,230.9979330085309
4595897,3047,646.4343783252331,173.95907168983092
4595904,3048,546.4305816705379,217.63044752062996
4595904,3048,713.2531824317991,214.7417444771449
4595904,3047,597.7050606923973,372.1760603470797
4595904,3046,641.7577821055443,461.72585469511614
4595911,3046,684.8857893716939,682.9004987135736
4595911,3048,626.7546333728089,470.13614220774207
4595911,3048,796.8200785816052,465.64570039972745
4595911,3047,748.597322305762,433.9447963844083
4595942,3046,612.3986311749054,563.4640461753568
4595942,3048,558.276821333933,266.77743130397454
4595942,3048,743.4710035220575,288.9962400459337
4595942,3047,620.8800506915087,387.52601866474913
4595952,3047,688.5299288899391,303.7580162062414
4595952,3048,807.3455098850983,254.88670175917602
4595952,3048,628.8979580508593,253.09325902717356
4595952,3046,665.0700488840214,595.7268308024899
4595954,3046,631.7610153971325,533.5978434677888
4595954,3048,537.5289110633599,205.77690632164297
4595954,3048,685.7544248965229,193.04387760029198
4595954,3047,598.4096423139467,358.1834183995943
4595960,3046,663.719618987112,551.8799949092163
4595960,3048,790.5896282344321,281.51512512379634
4595960,3048,597.9985549854418,270.89009705600654
4595960,3047,637.1499274829957,419.4980703387115
4595961,3048,551.5039970777076,353.8239599870743
4595961,3048,778.0275721089674,334.6896890849571
4595961,3047,651.9589193138231,388.5048259971619
4595961,3046,653.1548112452055,642.0339154502155
4595973,3046,646.007887210054,571.5663027543933
4595973,3048,579.2105627382723,298.6298027833646
4595973,3048,727.3488127477932,294.0816986164057
4595973,3047,629.8757936276085,401.6172323481923
4595989,3048,556.9174713426298,414.92956858579686
4595989,3048,699.2655371089239,421.57617087838656
4595989,3047,592.9199004274902,480.28782446292814
4595989,3046,606.766988537052,572.2324895104177
4596000,3047,623.2428681030301,416.63816010877446
4596000,3046,630.5741133079545,620.8657051030951
4596000,3048,528.4366804390139,438.6318957235476
4596000,3048,710.6704898185615,387.31317928907725
4596002,3048,752.903896904497,288.822012678393
4596002,3048,510.96697496628957,271.99161810877854
4596002,3047,624.7858081904408,311.4116880642893
4596002,3046,639.1992530626549,568.4514549521051
4596012,3046,600.3375464403313,507.0114105959701
4596012,3048,644.19426519315,284.15430641498017
4596012,3048,496.4507426538866,316.90043725955087
4596012,3047,573.2509638686096,343.79832828851823
4596019,3047,608.4137503967621,362.34008891463856
4596019,3048,674.0380218747503,288.24816950400674
4596019,3048,532.2049190029692,304.6542373735038
4596019,3046,604.2725165405619,516.5854681771716
4596033,3046,593.4737839518727,529.0295746085853
4596033,3047,600.6742697688447,370.065003110817
4596033,3048,535.3160138917136,321.3232529651598
4596033,3048,691.1265900041658,328.7316973930228
4596047,3048,538.1050206393395,204.39512335605264
4596047,3048,727.1037726792744,229.04713449169628
4596047,3047,628.4957281366997,280.81635787654795
