image_id,category_id,x,y
4595906,3046,594.404102262853,729.797483471954
4595906,3048,525.5167018439502,320.039795675113
4595906,3048,723.9986465700226,336.1342852638484
4595906,3047,617.9610584519473,468.34515836407786
4595925,3048,655.2658420480839,226.55642265365185
4595925,3048,523.0090976190279,198.16057256118287
4595925,3047,573.4857937817733,241.32226470173572
4595925,3046,568.4424577669782,475.30406946368
4595940,3046,693.6289697323749,501.6045953437426
4595940,3048,650.3691742100946,252.70673186941343
4595940,3048,815.9924840631624,294.84757402137745
4595940,3047,718.255128863406,340.92146037363716
4595958,3047,569.0524248793764,351.280360549576
4595958,3048,664.0214443657226,271.4058311560607
4595958,3048,531.7824734035872,244.9599017257928
4595958,3046,585.4696468011545,552.4628649594581
4595959,3046,683.4000316134017,453.9563618736154
4595959,3047,646.799204407001,378.72551518441117
4595959,3048,614.1815927989193,258.21902839482226
4595959,3048,754.7911009239674,289.2574735756131
4595971,3046,565.0844005976473,429.75585796868256
4595971,3047,580.7925101497535,327.0489878202958
4595971,3048,530.5432331352565,173.59284065741207
4595971,3048,723.8738122381022,203.8007436422317
4595976,3046,679.1352001321399,529.7098905366965
4595976,3047,651.3847854929862,358.9381081419042
4595976,3048,588.7010752128855,266.71846218737755
4595976,3048,802.0827729975862,286.36485891435774
4595979,3046,679.495895104548,662.6515567208517
4595979,3048,655.2308451665575,433.292095827364
4595979,3048,844.4654919735592,451.2057130435143
4595979,3047,751.756741357763,471.33850287978737
4595980,3046,533.5965864596387,661.5070729496475
4595980,3047,547.1800009541529,538.1243912911434
4595980,3048,501.9019526391056,414.7417096326396
4595980,3048,697.7295116016853,433.9848801665347
4595990,3046,744.023808490949,495.5037940751531
4595990,3047,776.9202265607362,327.46533420515885
4595990,3048,717.8510370830134,269.67432948796494
4595990,3048,874.7203883898334,286.5670847129909
4595992,3046,628.5110876451953,506.86378035902857
4595992,3047,645.4065469904962,310.20063357972543
4595992,3048,750.8342133051742,331.8268215417107
4595992,3048,530.5174234424497,348.72228088701166
4596006,3048,834.6026555440375,482.08473033721566
4596006,3048,688.6506638860094,431.83896271723876
4596006,3046,719.755186698376,718.1600829644085
4596006,3047,726.9331535012299,636.0122406650812
4596015,3048,493.35865367521217,57.034355100231096
4596015,3048,692.4909364685318,39.537376277387104
4596015,3047,550.8487269502709,235.33690119968898
4596015,3046,548.3491585470074,391.14333166977605
4596028,3046,662.0753193484989,654.2391313896029
4596028,3048,599.1666775735102,293.3317398232246
4596028,3048,788.3523218583773,311.51096800357124
4596028,3047,715.764868263092,216.47848858811574
4596029,3046,587.0880968035439,683.4018210436133
4596029,3047,556.2886307638155,453.5904205933334
4596029,3048,437.8291459956299,390.4120287169678
4596029,3048,660.5329773598187,378.5660802401492
4596053,3046,563.8918918918921,628.2378378378379
4596053,3047,511.3081081081083,331.41621621621624
4596053,3048,482.2486486486488,412.3675675675676
4596053,3048,673.0189189189191,373.6216216216216
4596063,3047,641.736917914854,292.4238986615934
4596063,3048,753.2951888927032,220.2873460038053
4596063,3048,571.2591842324542,190.7181382173418
4596063,3046,613.7964000827648,531.5064494384662
4596075,3046,622.7443692592134,622.5016472171887
4596075,3048,627.3132636469431,329.72418257410453
4596075,3048,828.6354520750605,372.23639226644974
4596075,3047,675.0470552442258,480.5783826970492
4596098,3048,784.7517707597876,238.78222053390974
4596098,3048,614.5927435792674,243.85483619410078
4596098,3047,673.654302370511,289.08215598919725
4596098,3046,663.0998948009832,561.5374654552309
4596122,3046,607.5639365387389,531.1397112734472
4596122,3048,556.6444272379975,176.02026513681142
4596122,3048,718.3302804281983,202.27420565482424
4596122,3047,564.6406755921482,436.0924388782873
4596146,3048,696.3630377586402,242.34357835248127
4596146,3048,517.5049276638659,246.3286408635431
4596146,3047,572.3836055420653,339.20024958049584
4596146,3046,558.1743876777805,565.6115726498543
4596148,3046,619.8935528275317,395.3748767984109
4596148,3048,534.1953428667116,131.40118864934445
4596148,3048,722.9271523960405,115.8788596671672
4596148,3047,615.732429318537,215.3308468390522
4596160,3048,532.5448785638858,156.78986272439278
4596160,3048,703.5269271383314,138.54276663146777
4596160,3047,582.5554382259768,331.1510031678986
4596160,3046,572.4181626187963,529.1657866948256
4596176,3046,587.3136979883197,428.77806382723173
4596176,3047,598.7531672378444,140.98510060234688
4596176,3048,473.52108282199504,2.5073149502056076
4596176,3048,687.8606119183527,45.25480530369269
4596177,3046,441.3032015715447,566.0542407710994
4596177,3048,419.49541407990364,196.48724122932953
4596177,3048,567.7868502183684,184.01550567227233
4596177,3047,499.4386309149615,210.61688143172412
4596187,3048,821.5667678126613,185.63924326141407
4596187,3048,662.879612348385,196.972504062442
4596187,3047,679.9137826467786,357.7452771439266
4596187,3046,729.7118328636742,559.6914620273371
4596212,3047,547.2864864864865,275.372972972973
4596212,3046,575.6540540540541,370.854054054054
4596212,3048,504.3891891891892,142.52972972972972
4596212,3048,632.8891891891893,134.91891891891896
4596215,3046,642.3264124381724,425.2186645883515
4596215,3048,624.8757877321567,224.11497529376678
4596215,3048,751.9825623278956,233.83633472747528
4596215,3047,626.263151245293,309.24983639939467
4596219,3046,657.2752814211004,512.6340506025642
4596219,3048,732.0871493202649,306.89966282290203
4596219,3048,593.4569321354264,305.50539339719245
4596219,3047,681.2930284418203,320.72192707135696
4596221,3048,480.8977323524815,280.88510094506165
4596221,3048,616.8745743427595,266.2037966684763
4596221,3047,528.639343404364,436.0383673105021
4596221,3046,589.3089484313773,561.3689987478845
4596226,3046,567.2371100846326,443.16869641014796
4596226,3048,532.0980862833194,219.97606075670143
4596226,3048,718.1712101251367,227.28738192926795
4596226,3047,539.243370777129,408.2531586836073
4596228,3048,609.9827300354899,292.9376251105442
4596228,3048,828.4690884656949,290.9692795391008
4596228,3047,729.5597235006696,299.82683461059565
4596228,3046,699.0503671432988,477.4700224333524
4596239,3048,561.6050686378035,273.03062302006333
4596239,3048,782.5976768743399,291.2777191129883
4596239,3047,665.0052798310453,364.9419218585005
4596239,3046,652.8405491024287,517.001055966209
4596255,3047,538.6059546082628,176.36620520831264
4596255,3048,478.22387926434135,190.2367444853868
4596255,3048,614.6263874653262,188.9659136636385
4596255,3046,518.6884904556675,461.5570761748504
4596260,3046,657.1749055094515,414.5191510331545
4596260,3047,668.8248290068457,322.1443951478157
4596260,3048,654.6804472280548,273.5675367115063
4596260,3048,830.159213520932,297.4692982950992
4596272,3046,701.5926708550589,358.46108328887163
4596272,3048,648.9083553550128,49.42163883189309
4596272,3048,824.1337640270413,72.78502665483023
4596272,3047,724.1791392904569,122.60554439864292
4596285,3048,502.31351351351344,255.99999999999994
4596285,3048,702.0783783783783,261.5351351351351
4596285,3047,586.7243243243242,346.6378378378379
4596285,3046,578.4216216216216,563.8918918918918
4596299,3047,794.335263571039,284.80487432368113
4596299,3048,911.5738858958265,309.40747358209023
4596299,3048,713.9886386027571,306.2252769156881
4596299,3046,760.701581779216,481.24794694121437
4596301,3046,637.0337867838034,629.8645859590976
4596301,3048,564.9330208975158,441.6771474585396
4596301,3048,756.7025360213756,444.933610922907
4596301,3047,628.7172756301728,397.6504350392537
4596307,3047,676.5003967343994,54.32568437539098
4596307,3048,774.292256028241,31.143153732613314
4596307,3048,576.5274769910538,9.59391964910212
4596307,3046,666.4721785639929,293.6553638598482
4596320,3046,528.4059575366822,559.6795302347964
4596320,3048,630.6899255166512,303.33982427007
4596320,3048,442.5387031309776,289.9521411387817
4596320,3047,466.72630715960526,441.59451808397125
4596321,3048,462.8756756756756,152.9081081081081
4596321,3048,689.6243243243243,134.22702702702702
4596321,3047,558.1648648648649,343.8702702702702
4596321,3046,577.0378378378377,396.45405405405404
4596328,3048,573.0939809926083,110.83421330517423
4596328,3048,439.9577613516367,133.81203801478352
4596328,3047,495.3748680042238,360.88701161562824
4596328,3046,536.599788806758,458.88067581837373
4596392,3046,484.7160422016594,435.7128327128096
4596392,3048,346.2010118550096,70.70550255409483
4596392,3048,583.7232745205564,67.1735729977298
4596392,3047,390.4597252688498,241.18630156522607
4596409,3046,594.5875381519425,481.83937635641996
4596409,3047,546.4962998126796,430.8232926574761
4596409,3048,502.31745302418324,268.04170310363713
4596409,3048,671.3460593824549,253.2146323704554
4596414,3046,633.6421953799313,467.28595556897375
4596414,3047,628.0391640361588,376.66283865799636
4596414,3048,802.1180977071783,282.76876947167176
4596414,3048,622.6254961205223,284.97866470324493
4596415,3046,650.3783783783786,438.6594594594595
4596415,3047,670.2513513513514,386.0756756756757
4596415,3048,611.6324324324326,178.50810810810813
4596415,3048,772.1513513513515,186.81081081081084
4596434,3046,654.2283625871241,613.39323297613
4596434,3048,767.8169582724662,383.51594181493914
4596434,3048,558.9930118319115,352.3571320160615
4596434,3047,647.0319401629281,459.0540011497436
4596439,3046,497.740292826971,691.7922228607572
4596439,3047,599.2017377969617,448.4196889468744
4596439,3048,499.5049021922368,416.6556546499385
4596439,3048,675.9475759140464,477.9002190823022
4596443,3047,665.5882159531793,432.5586900769382
4596443,3046,672.4117402073605,510.1762784682493
4596443,3048,582.0000438394599,292.67644286622385
4596443,3048,783.2940093378047,309.7352535016769
4596449,3047,613.7081081081084,386.0756756756757
4596449,3046,609.556756756757,474.63783783783794
4596449,3048,558.356756756757,328.64864864864865
4596449,3048,700.6945945945947,371.54594594594596
4596452,3048,831.3568052921082,210.74013947986506
4596452,3048,1095.8577176263739,211.47896884392728
4596452,3046,823.9685116514863,619.3127778062585
4596452,3047,917.5610115233229,314.17625044857226
4596464,3048,444.24503882657456,184.71095772217427
4596464,3048,657.9465056082829,194.65056082830026
4596464,3047,540.8800690250214,298.4641932700604
4596464,3046,535.9102674719584,429.33563416738565
4596503,3046,576.4209892914928,445.2671944354917
4596503,3047,554.4687611871482,402.1193996914899
4596503,3048,664.4402277633682,329.5060190239349
4596503,3048,515.2798961875602,332.47143317057134
4596504,3048,496.21576697907284,440.76087803104775
4596504,3048,699.5299135045393,422.73477427961143
4596504,3047,582.3659436134396,476.19794500661806
4596504,3046,594.5070671504227,669.5538030920615
4596507,3046,536.8957515695296,616.4076110792732
4596507,3048,618.7982047985241,346.88292077970425
4596507,3048,487.07378447177365,328.6553718415007
4596507,3047,506.5608340864245,332.95388094573894
4596510,3046,621.9116404315808,480.01146860224264
4596510,3048,554.0441779627598,219.98954757684407
4596510,3048,717.9704261569004,214.21328852747575
4596510,3047,622.0850049599303,241.12734808860964
4596524,3046,577.4425611437234,244.94680210641758
4596524,3047,573.9259662318393,190.02530147914848
4596524,3048,559.4016967630861,155.01995424907858
4596524,3048,721.1973607345653,165.68558881436266
4596538,3048,587.8170836928389,386.816220880069
4596538,3048,804.8317515099226,368.04141501294225
4596538,3047,665.677308024159,322.2088006902502
4596538,3046,662.9163071613461,490.07765314926667
4596539,3046,678.6045076242219,515.586425558839
4596539,3048,753.9511636834314,289.2506931974674
4596539,3048,654.4027493131474,267.64656922774617
4596539,3047,705.6595924569958,313.39647881068515
4596550,3048,728.5946455248006,123.2101838079793
4596550,3048,543.0700804254626,130.21111079285998
4596550,3047,597.9106751403613,261.67296195339713
4596550,3046,606.5303293051131,493.57295160166177
4596553,3048,580.6384814495252,358.6540120793787
4596553,3048,767.8343399482312,321.10440034512504
4596553,3047,629.2320966350301,371.3546160483175
4596553,3046,676.1691113028471,564.0724762726487
4596571,3048,818.0642326110208,419.04771703568196
4596571,3048,619.1768480929962,386.33614949650087
4596571,3047,674.5848578665914,528.6799887419081
4596571,3046,661.8023276539093,787.679917504781
4596589,3048,645.5073553848475,473.5084102888373
4596589,3048,484.5461285189722,505.3227795999687
4596589,3047,538.4146047255333,567.9227433528785
4596589,3046,588.2809792733765,663.9673510684353
4596592,3046,520.1539488231597,694.2364313190736
4596592,3047,519.645843584511,598.4764953259904
4596592,3048,463.11565620663816,387.20355536974955
4596592,3048,612.9815888742168,387.5598171063287
