image_id,category_id,x,y
4595872,3046,551.6289860227355,556.0475367215988
4595872,3047,579.7449278906308,377.09623341763813
4595872,3048,714.5107242059591,234.59797337929916
4595872,3048,489.16463856393455,236.80724872873077
4595881,3046,593.6830877137186,376.11232956662536
4595881,3048,667.0666686851769,217.64660731804614
4595881,3048,514.767405702239,229.19642659421703
4595881,3047,586.702787357977,147.47791248972794
4595883,3046,632.4482579329995,531.3889280925687
4595883,3048,689.2571394835351,288.466107740838
4595883,3048,498.0732461812534,318.2368356516556
4595883,3047,561.8549782149086,143.22800974035525
4595894,3046,686.2267068152324,554.5402359372922
4595894,3048,609.7808039574251,268.9051787928674
4595894,3048,780.0026102574864,253.57974285588432
4595894,3047,668.0746631728524,281.1719584594281
4595905,3046,640.8640664968918,421.56279934108534
4595905,3048,526.2995062532931,199.28607106042858
4595905,3048,781.9071357604882,175.0779006513726
4595905,3047,635.4323802990186,265.70516943135146
4595914,3048,696.0929250263991,397.3812038014784
4595914,3048,517.6768743400211,357.50791974656806
4595914,3046,639.324181626188,521.7317845828933
4595914,3047,631.8901795142557,327.0960929250264
4595922,3046,823.3622125869719,313.6698838895304
4595922,3048,683.5382849717074,174.59488318101745
4595922,3048,940.4957565745888,225.53996347213143
4595922,3047,811.6845111550103,251.06752300413297
4595957,3048,611.6117219742363,226.8655867675268
4595957,3048,830.88026190831,234.46400151771746
4595957,3046,669.549639056197,516.2979639002082
4595957,3047,665.0769590975053,333.86251225954686
4595962,3048,652.8938535433527,100.52136047751286
4595962,3048,470.9795450470062,143.11402347547963
4595962,3047,582.7318947955225,266.6613675209666
4595962,3046,603.2391443875821,480.40401024073736
4595967,3046,480.4389384327645,596.090972245217
4595967,3048,403.5419293404781,337.27640967379125
4595967,3048,628.5294424835996,366.6841017474947
4595967,3047,489.20541926880543,349.6627847736566
4595969,3048,564.6468534573205,383.07300636652656
4595969,3048,721.7082311908572,364.4616870397201
4595969,3047,600.5076882577524,370.8167716878979
4595969,3046,629.1055691745523,434.36761816967584
4595983,3047,627.7437653213714,391.6977641033392
4595983,3048,852.4414010962289,130.68535891032286
4595983,3048,494.7409223273648,167.45406294620864
4595983,3046,675.818373812038,362.2386483632523
4595995,3048,502.80887011615624,195.311510031679
4595995,3048,696.7687434002112,180.44350580781418
4595995,3047,624.4561774023231,330.4751847940866
4595995,3046,651.4889123548046,453.47412882787756
4596020,3048,478.4671714996636,228.6802087510436
4596020,3048,713.6642027455122,223.6958817317846
4596020,3047,614.3189017951426,168.27877507919746
4596020,3046,612.2914466737063,448.74340021119326
4596022,3048,699.9250480370856,294.53470311327396
4596022,3048,484.64749191551675,303.80651309360593
4596022,3046,600.6660032303907,447.7607159603622
4596022,3047,579.8729749735388,481.2644756020663
4596031,3048,748.7399490837589,313.4991870840507
4596031,3048,557.1020897828402,321.9398124440605
4596031,3047,655.8888359760864,285.3342067430476
4596031,3046,639.0259208282977,474.7879090527788
4596032,3048,707.997822641779,303.7953428255997
4596032,3048,538.6768076490039,313.5638629213367
4596032,3046,623.607771298255,555.8569138873238
4596040,3048,568.9862306146666,373.3009584087811
4596040,3048,730.7438058487937,356.2523867236796
4596040,3047,608.6035272583604,394.7897992308835
4596040,3046,623.7926720492818,535.5117683378488
4596042,3046,604.1056325500499,733.9910804679727
4596042,3048,823.6457568927,391.24024650068276
4596042,3048,553.6525295657182,409.91715029992514
4596042,3047,648.5556276807007,479.4005823350893
4596096,3046,621.4071646296417,608.1636255253118
4596096,3048,747.4881971954993,395.255414713306
4596096,3048,555.5212847622483,366.68391764365316
4596096,3047,611.687551014189,476.1947468879123
4596110,3048,689.6243243243244,184.73513513513507
4596110,3048,544.518918918919,195.80540540540534
4596110,3047,652.2621621621623,241.4702702702702
4596110,3046,648.3027027027027,462.87567567567567
4596113,3046,747.7305753054208,528.5785913534631
4596113,3048,617.0160364708113,278.42982129648044
4596113,3048,798.4993822449554,263.30620914863505
4596113,3047,742.0980993073337,259.31850908246815
4596121,3048,431.9969162347734,157.83813320548487
4596121,3048,605.0566420769846,150.4965155287357
4596121,3047,514.6129528656411,255.80605908151637
4596121,3046,520.8331267310712,423.46091571912666
4596123,3046,581.8810810810811,489.1675675675675
4596123,3048,697.927027027027,347.82972972972965
4596123,3048,531.8729729729729,309.2756756756756
4596123,3047,607.981081081081,354.24864864864867
4596149,3048,806.0540540540542,266.3783783783784
4596149,3048,594.3351351351351,260.8432432432432
4596149,3047,714.7243243243244,161.9027027027026
4596149,3046,647.6108108108109,464.25945945945944
4596151,3046,734.7891891891892,570.1189189189189
4596151,3047,800.518918918919,327.2648648648648
4596151,3048,920.2162162162164,374.1216216216216
4596151,3048,665.4715291431256,335.40296399678925
4596152,3046,658.601768229186,609.3794120363183
4596152,3048,715.1676779777167,428.2642889633503
4596152,3048,545.0438878878178,437.49958042537344
4596159,3048,593.6986689918474,408.4933449592376
4596159,3048,748.9443082544764,429.3743373746791
4596159,3047,640.907869235454,480.21501456010134
4596159,3046,648.7856388595565,617.0221752903907
4596175,3046,622.7079646948611,405.3343587481966
4596175,3048,763.5969117013398,248.12186440751668
4596175,3048,568.8132568879139,257.58605076328615
4596175,3047,604.1043422413667,368.77772419311236
4596188,3048,740.6349587928835,287.02696572614053
4596188,3048,580.1836351383303,327.4968841553305
4596188,3047,622.4506156644248,257.3681850432826
4596188,3046,634.3680826321374,524.1930381449868
4596214,3048,592.0168954593455,218.9651531151003
4596214,3048,743.400211193242,228.4266103484689
4596214,3047,629.1869060190074,425.7655755015839
4596214,3046,653.5163674762408,502.80887011615624
4596225,3048,942.8567567567568,334.18378378378384
4596225,3048,707.6135135135136,335.5675675675676
4596225,3047,800.327027027027,408.9081081081081
4596225,3046,816.4324324324325,467.718918918919
4596244,3048,838.2725406632638,274.2315518510537
4596244,3048,694.0654699049632,212.20696937697994
4596244,3047,805.5755015839494,210.1795142555438
4596244,3046,699.4720168954594,459.5564941921858
4596247,3048,387.9594594594595,238.01081081081074
4596247,3048,555.3972972972973,185.42702702702695
4596247,3047,570.1189189189189,421.36216216216206
4596247,3046,574.9621621621621,495.3945945945946
4596254,3046,606.8983581353506,401.7039229201977
4596254,3048,571.7633164157546,190.0912924645777
4596254,3048,755.65255458606,197.26455774154277
4596254,3047,591.7686911071212,356.0012215008355
4596261,3046,613.32770670844,447.77755042187005
4596261,3048,570.287915919539,249.2266026195877
4596261,3048,725.8745036615384,254.29221245304814
4596261,3047,637.1351235672312,177.6640413980394
4596266,3046,586.7243243243242,407.5243243243243
4596266,3048,660.7567567567567,172.97297297297288
4596266,3048,486.2081081081081,159.13513513513504
4596266,3047,553.5135135135133,405.4486486486486
4596267,3046,616.4224128188702,463.8901939281387
4596267,3048,507.2212723910653,307.12523715751115
4596267,3048,672.9678217536726,300.3337575647677
4596267,3047,534.8441750599591,305.33856186470024
4596300,3047,603.9946612477964,537.9089129051448
4596300,3048,711.2972218381937,302.2489272044678
4596300,3048,493.7626325800546,318.3818752116505
4596300,3046,619.7037105716088,578.5907140371759
4596308,3048,669.0601900739177,331.82682154171073
4596308,3048,814.3611404435059,331.1510031678986
4596308,3046,728.5322069693771,499.4297782470962
4596308,3047,708.257655755016,504.8363252375925
4596317,3048,510.45131931179293,274.51773206828045
4596317,3048,709.2746818762123,281.78068595191223
4596317,3047,557.9842961367117,239.07020625605844
4596317,3046,593.3685322069693,500.1055966209082
4596322,3047,611.6324324324323,383.3081081081081
4596322,3046,628.2378378378378,505.772972972973
4596322,3048,482.24864864864855,298.2054054054054
4596322,3048,741.0162162162162,312.7351351351351
4596331,3048,738.0709061451831,391.9623332078078
4596331,3048,539.0686924255824,387.87604545175844
4596331,3047,630.6015381610866,399.7262799443014
4596331,3046,601.1802663175317,559.5001312058289
4596336,3048,535.8262951995474,276.86478637873006
4596336,3048,733.9138530762538,273.5402399528273
4596336,3046,610.9165348860605,446.4065168718807
4596336,3047,580.6058892579258,452.2132892399786
4596338,3048,469.04391895269134,252.49179459593444
