image_id,category_id,x,y
4717707,3046,505.10687124046837,603.307853472125
4717707,3048,414.51837679031223,333.06486582670107
4717707,3048,632.2352626116962,297.28621675815197
4717707,3047,488.90584530305097,452.28688741709186
4717714,3047,718.7562699467182,440.40081303234825
4717714,3048,633.7577583167406,267.59755050978146
4717714,3048,810.3672601019191,259.98507198455826
4717714,3046,715.9725263891513,513.4806068744912
4717715,3046,721.1657038711736,531.1538325981331
4717715,3048,789.3545254831554,239.40262930975416
4717715,3048,660.2539363748692,226.89185057142538
4717715,3047,686.6142168046855,386.9590564827325
4717720,3046,577.7961093353603,461.60962176928
4717720,3048,489.8011869899369,287.48959466364545
4717720,3048,668.4713533063997,323.92172869887065
4717720,3047,541.0747501745448,462.34274044942214
4717728,3046,707.1747528697938,633.9719934106312
4717728,3048,642.5726030181972,340.28128555758633
4717728,3048,822.5517082820334,352.06173608394647
4717728,3047,729.0689821905064,383.84664815419933
4717733,3048,592.940149987781,404.6312587585151
4717733,3048,738.707500916422,422.77397625607125
4717733,3047,638.6097492057671,471.5716302150155
4717733,3046,615.4621441226783,604.2011512316333
4717743,3048,725.5002045915055,304.71442334315736
4717743,3047,620.1746240627509,378.72065632482196
4717743,3046,654.9389328468643,524.9457688545672
4717743,3048,541.1971226229573,311.60299506299623
4717748,3046,609.4153331753608,790.0692429886743
4717748,3048,797.2097075619955,428.67771183443773
4717748,3048,560.77592315574,407.68433476933876
4717748,3047,624.2992140782003,573.3806504719145
4717756,3048,692.3184738238582,199.8420426935294
4717756,3048,518.6914932942884,223.93332525661108
4717756,3047,619.4662109422534,308.45824590338066
4717756,3046,670.5758379384954,465.11606077704096
4717765,3047,553.8267338018968,472.37322283828576
4717765,3046,555.2016785366183,581.4279681061379
4717765,3048,687.4258549546194,407.67884372215286
4717765,3048,480.89387691327863,379.81341811340053
4717784,3048,513.3160216340618,247.04226021686247
4717784,3048,685.9008693676955,217.45628631966815
4717784,3047,613.5795998412203,466.74551082380566
4717784,3046,619.6063723017598,586.7330716290937
4717796,3046,640.562531671784,470.66158739807855
4717796,3048,758.9240145984724,258.4216578356478
4717796,3048,566.5690724373716,275.5379874347288
4717796,3047,627.5095845451008,418.4045295429863
4717800,3048,577.8176118130735,460.0039792053199
4717800,3048,772.0788054494062,467.9600690470809
4717800,3046,613.231477017142,673.8258032291299
4717800,3047,607.6315176227838,564.7906090626835
4717806,3048,734.7877383018861,428.89488433027367
4717806,3048,546.7049646034412,427.8614624967658
4717806,3047,639.7129296191557,569.9569646041073
4717806,3046,631.9622658678461,653.1474222014963
4717810,3046,503.2409806476257,540.9198339555778
4717810,3048,693.7853491793909,353.70779041461094
4717810,3048,506.48461997663514,354.7283919649114
4717810,3047,546.0203562229615,409.3628481796119
4717813,3048,580.4279310239493,186.29303783964897
4717813,3048,872.5882438294234,180.03692835773305
4717813,3047,670.5159075635388,337.6908873020146
4717813,3046,738.081889968231,543.5168892570489
4717815,3046,568.8731917095845,547.3050177207361
4717815,3048,499.0902838236795,303.3689486732291
4717815,3048,707.2819575972999,315.39285282699973
4717815,3047,587.1392585264955,356.35106538950305
4717818,3048,772.987549172835,234.57285364894992
4717818,3048,571.5465708889172,256.66620420817657
4717818,3047,628.8971869215158,473.7958257777222
4717818,3046,648.0133219745117,508.1179773501464
4717830,3046,687.4106751174265,376.09955087846674
4717836,3046,709.8848554903922,518.4813271053902
4717836,3048,622.6103763705589,192.01696711694285
4717836,3048,866.4206920947869,180.171931535199
4717836,3047,733.6579025683106,272.3920131061837
4717838,3048,602.9499251588462,419.6459215151133
4717838,3048,775.6185468597262,456.5569674584173
4717838,3047,641.1121929985336,449.67524702830974
4717838,3046,647.993913428641,592.9401541641846
4717841,3048,918.5686708331851,203.56206683595633
4717841,3048,701.4271947428817,235.392724087946
4717841,3047,757.6254700780444,224.42720694937768
4717841,3046,806.5134006541613,404.9013431883142
4717852,3048,607.550352567195,443.66797769390587
4717852,3048,751.2625914544966,420.1361491041723
4717852,3047,639.0661944284454,660.4969696993082
4717852,3046,673.0183513563048,663.6341913098348
4717855,3046,603.4385910628696,570.4833405319727
4717855,3048,468.73081289845464,328.5239414488468
4717855,3048,663.2592572308672,272.01288499473804
4717855,3047,558.4722731093144,456.2423961473558
4717857,3046,585.7599478348145,471.31361558420906
4717857,3048,490.84463840012575,194.56387685549265
4717857,3048,707.4975780597331,164.72678136280265
4717857,3047,584.294137700984,290.5001283876243
4717868,3046,732.0427924554353,510.69094754312584
4717868,3048,657.9696354770197,178.71070641559382
4717868,3048,854.1693005082041,159.7214393426182
4717868,3047,757.2448939004913,292.3714565159275
4717869,3048,737.357187893868,379.9136501213185
4717869,3048,556.083989578934,386.0359460996496
4717869,3047,621.2997510872436,492.24447198461075
4717869,3046,619.9861493528517,523.670237326863
4717878,3048,538.1711705955689,549.2070727584832
4717878,3048,708.0280502370746,588.5524516584929
4717878,3047,592.8708437004607,595.7497770670313
4717878,3046,589.5120918431428,763.2075482390242
4717888,3048,776.5684284007469,371.2049178223678
4717888,3048,621.6027180963871,364.6385741654034
4717888,3047,670.6008666640796,431.88223250434464
4717888,3046,692.1243829059031,465.1578645874237
4717893,3046,746.356462946499,643.409813044791
4717893,3048,623.0012215144554,383.4641599915015
4717893,3048,840.0773521395439,332.4021845823169
4717893,3047,704.3502972815729,437.36975927904086
4717898,3046,609.2061610082644,588.5299168818354
4717898,3048,508.459389195237,311.4678156090398
