image_id,category_id,x,y
4595864,3046,609.0515018970345,414.2812759113548
4595864,3048,715.9468489549079,273.19917870906073
4595864,3048,540.1115420343425,269.0209139901562
4595864,3047,628.5938758631272,250.6722691493801
4595875,3046,625.1319957761353,583.907074973601
4595875,3047,617.0221752903908,505.51214361140444
4595875,3048,556.1985216473074,318.986272439282
4595875,3048,706.9060190073919,339.2608236536432
4595885,3046,607.316707523657,531.9635609809776
4595885,3047,591.8829305209396,360.8302100979043
4595885,3048,718.5306888667683,186.97325150846905
4595885,3048,553.7524226318728,195.1440746275548
4595892,3047,665.9164515766797,417.118516440553
4595892,3046,661.2514902928775,633.2617225900632
4595892,3048,744.7024643697869,459.1031679947744
4595892,3048,563.8056323645611,482.4279744137863
4595908,3047,660.9690618692684,335.8716833464739
4595908,3046,616.4224163596161,609.4732481124187
4595908,3048,756.0537783892931,239.70865089017215
4595908,3048,564.839976895853,246.15185636436473
4595918,3047,706.2302006335799,311.55227032734956
4595918,3046,670.4118268215418,535.9239704329461
4595918,3048,561.6050686378037,213.558606124604
4595918,3048,806.9271383315735,235.18479408658925
4595929,3046,603.5442518271545,465.89479476566197
4595929,3047,622.1274854449553,328.95128570376073
4595929,3048,519.1723561894011,201.1810267619169
4595929,3048,713.0921117262506,215.4436914624164
4595933,3048,729.8838437170011,345.34318901795143
4595933,3048,525.7866948257657,357.5079197465682
4595933,3047,633.9176346356917,387.9197465681099
4595933,3046,617.0221752903909,617.0221752903908
4595939,3046,617.697993664203,476.4519535374868
4595939,3047,612.9672650475186,302.7666314677931
4595939,3048,484.5617740232314,285.87117212249206
4595939,3048,716.3674762407604,286.54699049630415
4595953,3048,533.2086832254629,282.0761672401444
4595953,3048,697.5081457911518,299.2427779240703
4595953,3046,651.1582969445519,478.63385957109625
4595953,3047,627.9833725212518,179.93483367078514
4595970,3046,693.1076898664658,610.9442484347989
4595970,3047,797.0360495717605,192.69088861114793
4595970,3048,838.0558272893379,282.1046355464686
4595970,3048,702.2836859711036,254.95020728282185
4595984,3047,538.9990714904962,324.139974634091
4595984,3048,607.74578654285,164.1912661704225
4595984,3048,469.11528435475833,179.1976607371747
4595984,3046,569.2420344290063,475.6075125460606
4595985,3047,591.3410770855335,488.6166842661035
4595985,3046,592.6927138331575,553.4952481520592
4595985,3048,576.4730728616685,367.6451953537487
4595985,3048,738.6694825765577,397.38120380147836
4595988,3047,586.4750428230454,327.8648709662974
4595988,3048,656.1902734125375,302.4384752283486
4595988,3048,473.6148163824989,317.83414641968807
4595988,3046,568.6553153052628,532.2112116590051
4595994,3046,631.2143611404435,542.6821541710665
4595994,3047,584.582893347413,530.5174234424497
4595994,3048,744.076029567054,281.1404435058078
4595994,3048,606.2090813093981,282.4920802534319
4596007,3048,753.4596278259532,361.9273246750349
4596007,3048,548.3501900892676,381.73712624286827
4596007,3046,604.0167397748634,527.0954632621894
4596007,3047,640.5988003411646,332.2296386413339
4596016,3046,582.7343301431979,471.4694514639747
4596016,3047,635.3682431140289,241.4052054625451
4596016,3048,686.9721197208687,307.4932626423979
