image_id,category_id,x,y
4717711,3046,556.2227062514106,506.9532100054865
4717711,3048,471.38511536005825,384.97228405040545
4717711,3048,665.175415605259,363.17582901260164
4717711,3047,526.4448382583412,380.7673196760764
4717713,3046,613.5564826493653,546.6876997893029
4717713,3048,523.750448047749,329.7556765240289
4717713,3048,746.2825975210012,311.65497537070223
4717713,3047,633.2110417632313,287.0178033747433
4717718,3048,671.2773390136904,105.54756229086152
4717718,3048,507.15542547653234,124.76957573011614
4717718,3046,579.5392160287043,337.95367747318807
4717718,3047,601.7959982841498,232.2451951583845
4717727,3046,527.3678012715213,632.450772881952
4717727,3048,463.3069438369875,430.9152157842753
4717727,3048,634.12347646921,464.5113154335247
4717735,3048,512.2363376710654,218.19919619742024
4717735,3048,719.3135615224828,210.06625387092953
4717735,3047,623.595086449169,238.8443574877428
4717735,3046,591.6889280913979,512.2363418474691
4717741,3046,515.183360357378,601.4281315312669
4717741,3048,544.5071963228902,321.8617901445755
4717741,3048,703.8161835520967,327.69949061701266
4717741,3047,556.8002045759429,431.97858513137265
4717745,3048,513.4875595674484,352.0799391104212
4717745,3048,736.2050571236558,361.46410333329516
4717745,3047,605.4523689516126,448.4240251319266
4717745,3046,616.0877550708699,551.6498315835395
4717752,3048,741.5766865354785,188.87333987328736
4717752,3048,528.9059764036717,203.4058853103037
4717752,3047,537.3552052213507,303.3631253132114
4717752,3046,553.1553464834989,432.4892524243259
4717764,3046,497.0135451981182,656.0360242025126
4717764,3047,506.6411279516176,451.9236622512608
4717764,3048,415.93758929308217,499.80174081227085
4717764,3048,541.3115634580364,518.168628747264
4717770,3046,674.7883925387596,498.21091274955086
4717770,3048,747.9456772836073,309.81912087342255
4717770,3048,530.687807704449,322.5401343835858
4717770,3047,655.2969077557533,404.72763213129195
4717774,3047,553.3144040712806,306.91450432239543
4717774,3048,426.5408415837595,272.6324836212476
4717774,3048,628.3104220870193,229.77641177292992
4717774,3046,569.0326072618146,537.709626092867
4717775,3048,636.965138304362,532.7527573550401
4717775,3048,829.842090495214,544.0984604250903
4717775,3047,701.2574557013127,631.502395186958
4717775,3046,687.8106965071792,739.4966799648424
4717792,3048,515.3643924120233,235.09069179859324
4717792,3048,684.9049593719452,205.68697723358835
4717792,3047,599.1962594696969,325.80427928637425
4717792,3046,591.6889280913979,552.9010534799227
4717793,3046,532.1275274951757,595.0491051248645
4717793,3048,520.4982814888713,258.7796226699949
4717793,3048,725.6990986576257,288.61495957659895
4717793,3047,536.6543920362511,465.3088856443128
4717807,3048,611.3880462192061,358.81149493959674
4717807,3048,757.1263620831635,329.2255210424023
4717807,3047,696.310749072264,348.4016152350283
4717807,3046,697.9517946651212,716.1850222365737
4717814,3048,807.9038125825017,367.01473216059924
4717814,3047,597.6167076594185,510.13324526411554
4717814,3048,595.4791658109071,313.85752465142275
4717814,3046,592.1503730670192,533.9346035058014
4717825,3046,582.3059292298356,527.6872065068419
4717825,3048,480.2167521501878,270.50552395740965
4717825,3048,642.4198938649474,267.0422872924905
4717831,3046,517.6892199855617,563.1029154182539
4717831,3048,556.5841774146136,303.1500893620223
4717831,3048,402.3364191222716,310.9225588276386
4717831,3047,496.7428796490604,316.009383839092
4717842,3046,626.1492804661823,566.6972373827867
4717842,3048,628.1709383307362,268.6034720175802
4717842,3048,449.2503590911756,281.61587388525993
4717842,3047,609.2805886864705,502.85632640984824
4717848,3048,814.493761063494,562.7546404426092
4717848,3048,596.3898469648203,563.6691222627294
4717848,3047,729.9041927023733,506.97124941527534
4717848,3046,722.6523679085171,691.4702195853463
4717853,3048,583.0241938601488,444.6856471049586
4717853,3046,683.7053334683013,639.5487828786263
4717853,3048,797.2063724254394,451.41019632492834
4717853,3047,671.4742345326921,452.88753762297233
4717856,3048,736.6829236269468,292.63849305149665
4717856,3048,525.632732690312,279.73022449268115
4717856,3047,639.7254960078891,242.94165910005665
4717856,3046,661.8149659858163,400.42253551760683
4717860,3046,516.1005336727915,538.5136153740917
4717860,3048,564.1162437691466,303.6246333883355
4717860,3048,354.7264239115849,313.08986170840257
4717860,3047,491.8944172086105,369.0708001248248
4717862,3048,716.6616718718404,334.6669117514126
4717862,3048,937.7285749896416,337.731205457996
4717862,3047,671.7490064579018,553.9389261847341
4717862,3046,713.0858797982195,575.6407846884008
4717864,3046,668.28074034397,598.8713082862822
4717864,3048,637.1876866320297,211.70067571276
4717864,3048,788.5123386385569,218.33818548783185
4717864,3047,664.8020707318161,377.7958399415089
4717867,3048,780.8390097732519,269.542895554135
4717867,3048,567.3790281057902,302.9211960359012
4717867,3047,692.0520103885937,380.6394187576486
4717867,3046,732.5302513895039,553.3465803615319
4717874,3046,635.0837578234605,487.4114043740703
4717874,3047,629.0454199021127,251.28547845120517
4717874,3048,709.1736485941744,358.51953684027114
4717874,3048,548.8549265438999,352.0622549799129
4717875,3048,239.97388818208438,312.9928512810284
4717875,3048,501.0934696755891,246.59550665649033
4717875,3046,453.55025656507127,613.3637956799912
4717875,3047,360.4423182959945,434.93871424644936
4717907,3046,533.9544233518571,677.9387158685471
4717907,3048,720.6007164581634,496.6251739938495
4717907,3048,447.3859052894278,470.36655157982966
4717907,3047,522.920840086957,524.719301849464
4717932,3048,697.99219080764,408.0423481275382
4717932,3048,831.1290733450145,408.0423481275382
4717932,3047,758.8078038185395,583.9145262941935
4717932,3046,763.7387994680716,637.6075900335462
4717933,3046,694.1009307538137,469.86099360327523
4717933,3047,652.8735096485431,241.12370204450505
4717933,3048,560.1012586222921,259.3442077452289
4717933,3048,744.2581137489603,262.5921240613959
4717936,3048,802.2788221047881,325.09381905490017
4717936,3048,630.8817157304369,313.50911831598256
4717936,3047,686.2645443805309,271.69000871608404
4717936,3046,666.8454753584265,442.3971736080706
4717943,3046,692.7344604049213,346.80224426222753
4717943,3048,759.0099273955384,161.40707603902473
4717943,3048,592.0079825523104,156.79056956375456
4717943,3047,684.4815460352625,87.52162707407743
4717950,3046,686.9390672990794,430.217266163942
4717950,3047,691.4962591991483,288.6847852784598
4717950,3048,615.6145680255354,187.5766652274641
4717950,3048,827.6939563791174,182.59405106743057
4717960,3048,655.3118592963507,296.59434139822366
4717960,3048,822.7760390734751,306.80538620245136
4717960,3046,678.53762390793,546.9247311417776
4717960,3047,694.9095267497592,453.35529788527583
4717966,3048,698.2092609771181,253.78113189475636
4717966,3048,921.897093881541,251.8360203042831
