image_id,category_id,x,y
4595867,3046,624.0382867724967,668.8831001259581
4595867,3047,618.7177156966625,531.3083337365263
4595867,3048,539.6692311414089,469.74172557329985
4595867,3048,784.4155006297902,458.34050183936904
4595878,3046,615.6864407513291,550.9852673793845
4595878,3048,578.5873000332714,194.26563527101774
4595878,3048,757.4169098665793,188.07240203003738
4595878,3047,640.6205480941898,337.1977491652079
4595893,3046,517.8949005144858,382.9080073528925
4595893,3048,611.7161618323254,121.16332491682738
4595893,3048,424.9212554296229,124.2179686796963
4595893,3047,495.93916516571824,175.82794935344134
4595896,3048,490.3594594594596,329.3405405405406
4595896,3048,648.3027027027027,315.5027027027028
4595896,3047,570.6189189189191,514.7675675675677
4595896,3046,605.4054054054055,577.7297297297298
4595902,3046,544.616017292255,469.13039664580776
4595902,3048,450.6622150384519,272.4178937858024
4595902,3048,677.4769395713382,227.65367587018847
4595902,3047,557.9144014324817,268.13944030786274
4595907,3046,662.3190930241235,450.73581515848
4595907,3047,646.0118552649456,349.1582460211328
4595907,3048,532.7327184537638,192.81468467880006
4595907,3048,733.3501308032976,176.13627747634476
4595913,3048,629.1869060190072,251.40443505807812
4595913,3048,779.2185850052797,266.94825765575496
4595913,3047,700.8236536430834,306.1457233368532
4595913,3046,683.9281942977822,582.5554382259767
4595919,3047,656.5405820283473,231.49587028331348
4595919,3046,602.2494363132328,442.9447758250466
4595919,3048,587.0666105966723,203.63713676107767
4595919,3048,749.7156846256953,244.29940526833337
4595924,3046,587.2862359221926,705.0510280109111
4595924,3047,616.4470415822564,516.6273606689613
4595924,3048,538.4371801897771,479.6155688696498
4595924,3048,752.1569448463987,502.04695783892953
4595926,3047,576.3459459459459,527.9135135135136
4595926,3046,606.0972972972974,648.3027027027027
4595926,3048,550.0540540540541,466.3351351351352
4595926,3048,746.3594594594595,500.2378378378379
4595928,3048,765.4160884536552,382.2726959993155
4595928,3048,509.0214570512024,418.4866269883625
4595928,3047,656.3800997059092,325.5295029858882
4595928,3046,671.4437070324732,631.079514287534
4595932,3046,722.3906439033865,511.5451778993696
4595932,3048,879.7797982819876,274.3159416225737
4595932,3048,720.0425994742536,231.97099668015318
4595932,3047,733.8396770936283,430.753812803976
4595938,3048,585.9345300950368,262.2175290390707
4595938,3048,760.2956705385427,246.67370644139388
4595938,3047,638.6483632523759,304.11826821541706
4595938,3046,646.0823653643082,529.8416050686378
4595949,3046,655.4631641537446,520.1587520703984
4595949,3048,562.3236983044458,196.29610214937833
4595949,3048,741.8595930793942,201.46764663713432
4595949,3047,643.4766357479718,388.3240222225367
4595966,3046,516.8432432432434,669.0594594594597
4595966,3047,516.6513513513514,519.6108108108109
4595966,3048,628.2378378378378,444.1945945945947
4595966,3048,406.14054054054066,441.4270270270271
4595998,3046,585.3405405405406,419.9783783783785
4595998,3047,588.8000000000001,246.3135135135136
4595998,3048,498.85405405405413,175.74054054054062
4595998,3048,714.7243243243242,175.7405405405406
4596014,3048,587.1608317274732,200.86611139525806
4596014,3048,745.7778494594993,216.8002410304387
